"","Date","Time","ppm","Lat","Lon"
"1673","9/10/06","4:38:39 AM",379.11,19.5362,-155.5763
"1674","9/17/06","1:7:53 PM",378.66,19.5362,-155.5763
"1675","9/24/06","4:3:56 AM",378.82,19.5362,-155.5763
"1676","10/1/06","4:4:28 PM",378.85,19.5362,-155.5763
"1677","10/8/06","1:22:03 PM",379,19.5362,-155.5763
"1678","10/15/06","6:21:08 AM",378.94,19.5362,-155.5763
"1679","10/22/06","6:7:44 PM",379.48,19.5362,-155.5763
"1680","10/29/06","10:45:31 AM",379.63,19.5362,-155.5763
"1681","11/5/06","4:50:57 PM",379.74,19.5362,-155.5763
"1682","11/12/06","7:50:32 PM",379.98,19.5362,-155.5763
"1683","11/19/06","8:34:59 AM",380.49,19.5362,-155.5763
"1684","11/26/06","2:3:10 PM",381.22,19.5362,-155.5763
"1685","12/3/06","3:52:29 AM",381.42,19.5362,-155.5763
"1686","12/10/06","12:20:34 PM",381.45,19.5362,-155.5763
"1687","12/17/06","8:17:05 AM",382.17,19.5362,-155.5763
"1688","12/24/06","2:58:27 PM",382.18,19.5362,-155.5763
"1689","12/31/06","2:3:30 PM",382.11,19.5362,-155.5763
"1690","1/7/07","9:19:48 AM",382.91,19.5362,-155.5763
"1691","1/14/07","5:40:20 PM",382.36,19.5362,-155.5763
"1692","1/21/07","1:55:30 PM",383.6,19.5362,-155.5763
"1693","1/28/07","12:29:32 PM",383.85,19.5362,-155.5763
"1694","2/4/07","2:8:36 PM",383.22,19.5362,-155.5763
"1695","2/11/07","10:29:49 AM",384.74,19.5362,-155.5763
"1696","2/18/07","4:8:22 PM",384.36,19.5362,-155.5763
"1697","2/25/07","5:39:02 PM",384,19.5362,-155.5763
"1698","3/4/07","4:57:08 PM",383.42,19.5362,-155.5763
"1699","3/11/07","4:34:51 PM",384.38,19.5362,-155.5763
"1700","3/18/07","3:25:20 AM",384.99,19.5362,-155.5763
"1701","3/25/07","10:44:09 PM",385.49,19.5362,-155.5763
"1702","4/1/07","3:1:58 AM",385.85,19.5362,-155.5763
"1703","4/8/07","2:0:31 PM",385.39,19.5362,-155.5763
"1704","4/15/07","7:59:01 PM",387.16,19.5362,-155.5763
"1705","4/22/07","11:43:16 PM",386.89,19.5362,-155.5763
"1706","4/29/07","8:28:47 PM",386.52,19.5362,-155.5763
"1707","5/6/07","6:38:51 PM",386.24,19.5362,-155.5763
"1708","5/13/07","5:47:36 AM",386.66,19.5362,-155.5763
"1709","5/20/07","8:36:29 PM",386.67,19.5362,-155.5763
"1710","5/27/07","12:4:36 PM",386.86,19.5362,-155.5763
"1711","6/3/07","2:16:19 AM",386.84,19.5362,-155.5763
"1712","6/10/07","3:36:43 PM",386.38,19.5362,-155.5763
"1713","6/17/07","3:37:57 PM",385.66,19.5362,-155.5763
"1714","6/24/07","12:29:42 AM",385.15,19.5362,-155.5763
"1715","7/1/07","10:11:18 PM",385.36,19.5362,-155.5763
"1716","7/8/07","5:9:00 PM",385,19.5362,-155.5763
"1717","7/15/07","8:12:13 AM",384.34,19.5362,-155.5763
"1718","7/22/07","10:27:34 AM",383.78,19.5362,-155.5763
"1719","7/29/07","9:4:18 AM",383.01,19.5362,-155.5763
"1720","8/5/07","9:7:30 AM",382.28,19.5362,-155.5763
"1721","8/12/07","6:1:37 AM",381.86,19.5362,-155.5763
"1722","8/19/07","5:8:27 PM",382.19,19.5362,-155.5763
"1723","8/26/07","8:55:58 AM",380.97,19.5362,-155.5763
"1724","9/2/07","11:26:50 AM",381.45,19.5362,-155.5763
"1725","9/9/07","4:27:50 PM",380.51,19.5362,-155.5763
"1726","9/16/07","1:14:43 AM",381.01,19.5362,-155.5763
"1727","9/23/07","3:38:49 PM",380.84,19.5362,-155.5763
"1728","9/30/07","8:28:19 AM",380.82,19.5362,-155.5763
"1729","10/7/07","9:22:09 PM",381.07,19.5362,-155.5763
"1730","10/14/07","12:29:46 PM",380.93,19.5362,-155.5763
"1731","10/21/07","9:52:22 AM",381.35,19.5362,-155.5763
"1732","10/28/07","10:7:05 PM",381.73,19.5362,-155.5763
"1733","11/4/07","9:56:34 AM",381.99,19.5362,-155.5763
"1734","11/11/07","11:36:57 AM",382.27,19.5362,-155.5763
"1735","11/18/07","5:1:33 PM",382.94,19.5362,-155.5763
"1736","11/25/07","7:18:34 AM",382.81,19.5362,-155.5763
"1737","12/2/07","12:46:46 PM",383.56,19.5362,-155.5763
"1738","12/9/07","12:10:59 AM",383.73,19.5362,-155.5763
"1739","12/16/07","10:51:27 AM",384.22,19.5362,-155.5763
"1740","12/23/07","3:16:39 PM",383.98,19.5362,-155.5763
"1741","12/30/07","3:39:51 AM",384.77,19.5362,-155.5763
"1742","1/6/08","7:46:52 AM",384.39,19.5362,-155.5763
"1743","1/13/08","9:59:58 PM",385.61,19.5362,-155.5763
"1744","1/20/08","7:36:59 PM",385.94,19.5362,-155.5763
"1745","1/27/08","5:0:57 AM",386.61,19.5362,-155.5763
"1746","2/3/08","12:23:00 AM",385.98,19.5362,-155.5763
"1747","2/10/08","4:13:31 PM",385.94,19.5362,-155.5763
"1748","2/17/08","10:44:06 AM",385.44,19.5362,-155.5763
"1749","2/24/08","9:39:20 PM",385.13,19.5362,-155.5763
"1750","3/2/08","6:21:08 PM",385.88,19.5362,-155.5763
"1751","3/9/08","8:51:26 PM",385.6,19.5362,-155.5763
"1752","3/16/08","9:28:13 AM",385.74,19.5362,-155.5763
"1753","3/23/08","6:4:02 PM",386.73,19.5362,-155.5763
"1754","3/30/08","3:43:24 PM",387.96,19.5362,-155.5763
"1755","4/6/08","3:41:14 AM",387.11,19.5362,-155.5763
"1756","4/13/08","11:43:12 AM",386.34,19.5362,-155.5763
"1757","4/20/08","1:10:42 PM",387.28,19.5362,-155.5763
"1758","4/27/08","9:57:37 PM",386.97,19.5362,-155.5763
"1759","5/4/08","9:29:52 AM",388.4,19.5362,-155.5763
"1760","5/11/08","10:30:25 AM",388.87,19.5362,-155.5763
"1761","5/18/08","1:6:07 AM",388.89,19.5362,-155.5763
"1762","5/25/08","3:59:59 PM",388.56,19.5362,-155.5763
"1763","6/1/08","12:4:27 AM",388.59,19.5362,-155.5763
"1764","6/8/08","4:48:56 PM",387.91,19.5362,-155.5763
"1765","6/15/08","7:36:50 PM",387.88,19.5362,-155.5763
"1766","6/22/08","6:43:08 AM",387.29,19.5362,-155.5763
"1767","7/20/08","1:15:26 PM",386.24,19.5362,-155.5763
"1768","7/27/08","11:22:27 AM",385.03,19.5362,-155.5763
"1769","8/3/08","12:14:55 AM",385.04,19.5362,-155.5763
"1770","8/10/08","8:14:23 AM",384.25,19.5362,-155.5763
"1771","8/17/08","5:39:20 PM",384.05,19.5362,-155.5763
"1772","8/24/08","9:55:55 AM",383.22,19.5362,-155.5763
"1773","8/31/08","9:42:02 AM",383.46,19.5362,-155.5763
"1774","9/7/08","8:47:41 AM",382.98,19.5362,-155.5763
"1775","9/14/08","8:36:23 PM",383.08,19.5362,-155.5763
"1776","9/21/08","12:15:54 PM",383.07,19.5362,-155.5763
"1777","9/28/08","4:28:41 PM",382.68,19.5362,-155.5763
"1778","10/5/08","10:54:29 AM",382.88,19.5362,-155.5763
"1779","10/12/08","5:16:37 AM",382.84,19.5362,-155.5763
"1780","10/19/08","12:46:39 PM",383.06,19.5362,-155.5763
"1781","10/26/08","1:10:30 PM",383.87,19.5362,-155.5763
"1782","11/2/08","1:7:55 AM",383.77,19.5362,-155.5763
"1783","11/9/08","9:19:12 AM",384.05,19.5362,-155.5763
"1784","11/16/08","3:30:56 AM",384.33,19.5362,-155.5763
"1785","11/23/08","8:11:28 AM",384.37,19.5362,-155.5763
"1786","11/30/08","3:50:58 AM",384.94,19.5362,-155.5763
"1787","12/7/08","12:43:25 PM",385.36,19.5362,-155.5763
"1788","12/14/08","3:9:15 PM",385.55,19.5362,-155.5763
"1789","12/21/08","2:44:57 PM",385.91,19.5362,-155.5763
"1790","12/28/08","8:32:50 AM",386.25,19.5362,-155.5763
"1791","1/4/09","11:7:04 PM",386.38,19.5362,-155.5763
"1792","1/11/09","8:51:17 AM",387.04,19.5362,-155.5763
"1793","1/18/09","10:56:08 PM",387.08,19.5362,-155.5763
"1794","1/25/09","6:20:16 AM",387.5,19.5362,-155.5763
"1795","2/1/09","4:25:25 PM",387.11,19.5362,-155.5763
"1796","2/8/09","7:7:16 AM",386.96,19.5362,-155.5763
"1797","2/15/09","9:19:32 PM",387.41,19.5362,-155.5763
"1798","2/22/09","11:29:37 PM",388.23,19.5362,-155.5763
"1799","3/1/09","12:27:44 PM",389.02,19.5362,-155.5763
"1800","3/8/09","10:55:31 PM",388.77,19.5362,-155.5763
"1801","3/15/09","5:48:17 PM",388.13,19.5362,-155.5763
"1802","3/22/09","1:55:09 PM",389.11,19.5362,-155.5763
"1803","3/29/09","5:5:44 PM",389.04,19.5362,-155.5763
"1804","4/5/09","5:57:57 AM",389.52,19.5362,-155.5763
"1805","4/12/09","7:5:08 AM",388.89,19.5362,-155.5763
"1806","4/19/09","7:26:17 AM",389.34,19.5362,-155.5763
"1807","4/26/09","7:30:42 AM",390.2,19.5362,-155.5763
"1808","5/3/09","2:18:28 AM",389.84,19.5362,-155.5763
"1809","5/10/09","5:42:38 AM",390.15,19.5362,-155.5763
"1810","5/17/09","11:14:30 PM",390.34,19.5362,-155.5763
"1811","5/24/09","11:15:55 AM",390.65,19.5362,-155.5763
"1812","5/31/09","5:32:41 PM",389.94,19.5362,-155.5763
"1813","6/7/09","7:34:26 AM",390.19,19.5362,-155.5763
"1814","6/14/09","9:52:43 PM",389.29,19.5362,-155.5763
"1815","6/21/09","11:2:12 PM",388.43,19.5362,-155.5763
"1816","6/28/09","2:31:40 AM",388.68,19.5362,-155.5763
"1817","7/5/09","4:19:04 AM",388.44,19.5362,-155.5763
"1818","7/12/09","4:32:28 PM",388.01,19.5362,-155.5763
"1819","7/19/09","1:43:22 AM",387.6,19.5362,-155.5763
"1820","7/26/09","12:19:59 PM",386.62,19.5362,-155.5763
"1821","8/2/09","2:20:34 PM",387.02,19.5362,-155.5763
"1822","8/9/09","2:57:25 PM",385.76,19.5362,-155.5763
"1823","8/16/09","7:45:35 AM",385.51,19.5362,-155.5763
"1824","8/23/09","1:46:28 AM",385.68,19.5362,-155.5763
"1825","8/30/09","3:59:02 PM",384.82,19.5362,-155.5763
"1826","9/6/09","12:19:02 PM",384.95,19.5362,-155.5763
"1827","9/13/09","9:53:12 AM",384.8,19.5362,-155.5763
"1828","9/20/09","8:18:29 AM",384.89,19.5362,-155.5763
"1829","9/27/09","4:52:31 PM",383.84,19.5362,-155.5763
"1830","10/4/09","2:23:08 PM",383.88,19.5362,-155.5763
"1831","10/11/09","10:22:23 PM",384.39,19.5362,-155.5763
"1832","10/18/09","2:40:32 PM",384.7,19.5362,-155.5763
"1833","10/25/09","3:33:12 AM",385.01,19.5362,-155.5763
"1834","11/1/09","1:45:49 AM",385.35,19.5362,-155.5763
"1835","11/8/09","1:26:55 PM",385.68,19.5362,-155.5763
"1836","11/15/09","1:35:39 PM",386.28,19.5362,-155.5763
"1837","11/22/09","1:2:22 AM",386.4,19.5362,-155.5763
"1838","11/29/09","7:10:48 AM",386.94,19.5362,-155.5763
"1839","12/6/09","1:3:04 PM",386.84,19.5362,-155.5763
"1840","12/13/09","7:38:54 AM",386.84,19.5362,-155.5763
"1841","12/20/09","11:55:04 AM",388.37,19.5362,-155.5763
"1842","12/27/09","9:57:12 PM",388.15,19.5362,-155.5763
"1843","1/3/10","7:35:02 AM",388.06,19.5362,-155.5763
"1844","1/10/10","7:46:49 PM",388.27,19.5362,-155.5763
"1845","1/17/10","9:35:24 AM",388.34,19.5362,-155.5763
"1846","1/24/10","11:10:56 PM",388.97,19.5362,-155.5763
"1847","1/31/10","1:17:08 PM",389.63,19.5362,-155.5763
"1848","2/7/10","12:55:36 PM",390.53,19.5362,-155.5763
"1849","2/14/10","5:27:13 AM",390.12,19.5362,-155.5763
"1850","2/21/10","10:9:34 PM",389.3,19.5362,-155.5763
"1851","2/28/10","12:19:30 PM",390.95,19.5362,-155.5763
"1852","3/7/10","3:5:25 AM",391.33,19.5362,-155.5763
"1853","3/14/10","11:49:58 AM",391.48,19.5362,-155.5763
"1854","3/21/10","10:52:56 PM",390.55,19.5362,-155.5763
"1855","3/28/10","7:49:17 PM",390.93,19.5362,-155.5763
"1856","4/4/10","2:55:07 AM",391.38,19.5362,-155.5763
"1857","4/11/10","1:40:23 AM",392.86,19.5362,-155.5763
"1858","4/18/10","2:23:20 PM",393.35,19.5362,-155.5763
"1859","4/25/10","6:49:18 PM",393.14,19.5362,-155.5763
"1860","5/2/10","2:35:49 AM",392.93,19.5362,-155.5763
"1861","5/9/10","8:31:09 PM",392.68,19.5362,-155.5763
"1862","5/16/10","9:21:04 PM",393.42,19.5362,-155.5763
"1863","5/23/10","4:56:31 AM",392.92,19.5362,-155.5763
"1864","5/30/10","7:32:51 AM",393.3,19.5362,-155.5763
"1865","6/6/10","11:27:47 AM",392.89,19.5362,-155.5763
"1866","6/13/10","6:54:06 AM",391.71,19.5362,-155.5763
"1867","6/20/10","11:13:11 PM",391.6,19.5362,-155.5763
"1868","6/27/10","4:14:57 PM",391.15,19.5362,-155.5763
"1869","7/4/10","7:39:56 AM",390.72,19.5362,-155.5763
"1870","7/11/10","9:36:43 PM",390.02,19.5362,-155.5763
"1871","7/18/10","10:8:25 AM",390.03,19.5362,-155.5763
"1872","7/25/10","9:44:14 AM",389.74,19.5362,-155.5763
"1873","8/1/10","12:24:31 PM",388.88,19.5362,-155.5763
"1874","8/8/10","12:24:45 PM",388.82,19.5362,-155.5763
"1875","8/15/10","5:6:56 PM",388.43,19.5362,-155.5763
"1876","8/22/10","11:34:13 AM",387.32,19.5362,-155.5763
"1877","8/29/10","7:35:28 AM",387.51,19.5362,-155.5763
"1878","9/5/10","11:59:11 PM",386.17,19.5362,-155.5763
"1879","9/12/10","6:19:07 PM",387.1,19.5362,-155.5763
"1880","9/19/10","4:43:37 AM",386.78,19.5362,-155.5763
"1881","9/26/10","10:44:06 AM",386.77,19.5362,-155.5763
"1882","10/3/10","10:4:14 AM",386.91,19.5362,-155.5763
"1883","10/10/10","7:47:29 PM",386.85,19.5362,-155.5763
"1884","10/17/10","6:40:51 AM",387.38,19.5362,-155.5763
"1885","10/24/10","3:32:10 AM",387.76,19.5362,-155.5763
"1886","10/31/10","4:11:03 PM",387.99,19.5362,-155.5763
"1887","11/7/10","2:0:50 AM",388.04,19.5362,-155.5763
"1888","11/14/10","12:57:26 AM",388.61,19.5362,-155.5763
"1889","11/21/10","1:9:28 PM",389.47,19.5362,-155.5763
"1890","11/28/10","12:24:20 PM",389.52,19.5362,-155.5763
"1891","12/5/10","9:51:10 AM",389.79,19.5362,-155.5763
"1892","12/12/10","6:2:39 PM",389.43,19.5362,-155.5763
"1893","12/19/10","9:0:48 PM",389.99,19.5362,-155.5763
"1894","12/26/10","8:31:28 AM",389.9,19.5362,-155.5763
"1895","1/2/11","12:58:06 PM",391.83,19.5362,-155.5763
"1896","1/9/11","8:14:06 PM",390.9,19.5362,-155.5763
"1897","1/16/11","9:22:53 PM",390.57,19.5362,-155.5763
"1898","1/23/11","11:2:59 PM",391.41,19.5362,-155.5763
"1899","1/30/11","9:3:25 PM",392.02,19.5362,-155.5763
"1900","2/6/11","8:27:19 PM",391.44,19.5362,-155.5763
"1901","2/13/11","11:21:24 PM",391.61,19.5362,-155.5763
"1902","2/20/11","6:14:44 AM",392.03,19.5362,-155.5763
"1903","2/27/11","12:19:05 PM",392.01,19.5362,-155.5763
"1904","3/6/11","3:50:48 AM",391.46,19.5362,-155.5763
"1905","3/13/11","10:37:09 PM",392.38,19.5362,-155.5763
"1906","3/20/11","12:52:06 AM",392.84,19.5362,-155.5763
"1907","3/27/11","2:7:06 AM",393.85,19.5362,-155.5763
"1908","4/3/11","5:40:36 PM",393.25,19.5362,-155.5763
"1909","4/10/11","3:34:43 PM",392.89,19.5362,-155.5763
"1910","4/17/11","6:14:27 AM",393.49,19.5362,-155.5763
"1911","4/24/11","2:32:46 AM",393.76,19.5362,-155.5763
"1912","5/1/11","6:46:40 PM",394.07,19.5362,-155.5763
"1913","5/8/11","6:50:54 PM",393.03,19.5362,-155.5763
"1914","5/15/11","3:52:53 AM",394.81,19.5362,-155.5763
"1915","5/22/11","5:40:27 PM",394.99,19.5362,-155.5763
"1916","5/29/11","2:52:55 PM",394.14,19.5362,-155.5763
"1917","6/5/11","12:11:11 PM",393.52,19.5362,-155.5763
"1918","6/12/11","11:7:07 AM",393.81,19.5362,-155.5763
"1919","6/19/11","12:31:00 AM",393.47,19.5362,-155.5763
"1920","6/26/11","5:19:26 AM",393.44,19.5362,-155.5763
"1921","7/3/11","1:46:47 PM",393.53,19.5362,-155.5763
"1922","7/10/11","1:28:47 AM",392.79,19.5362,-155.5763
"1923","7/17/11","9:0:43 AM",391.44,19.5362,-155.5763
"1924","7/24/11","9:30:04 AM",391.83,19.5362,-155.5763
"1925","7/31/11","9:17:20 AM",391.15,19.5362,-155.5763
"1926","8/7/11","1:41:31 AM",390.53,19.5362,-155.5763
"1927","8/14/11","11:44:41 AM",390.37,19.5362,-155.5763
"1928","8/21/11","3:3:06 PM",389.49,19.5362,-155.5763
"1929","8/28/11","3:4:12 AM",389.43,19.5362,-155.5763
"1930","9/4/11","10:58:09 PM",388.92,19.5362,-155.5763
"1931","9/11/11","12:29:30 PM",389.17,19.5362,-155.5763
"1932","9/18/11","9:24:40 PM",389.08,19.5362,-155.5763
"1933","9/25/11","5:50:47 AM",388.64,19.5362,-155.5763
"1934","10/2/11","3:45:28 AM",388.75,19.5362,-155.5763
"1935","10/9/11","5:27:04 PM",388.72,19.5362,-155.5763
"1936","10/16/11","9:48:47 AM",389.02,19.5362,-155.5763
"1937","10/23/11","8:23:59 PM",389.2,19.5362,-155.5763
"1938","10/30/11","9:53:43 AM",389.58,19.5362,-155.5763
"1939","11/6/11","5:46:55 PM",389.85,19.5362,-155.5763
"1940","11/13/11","10:59:56 PM",390.38,19.5362,-155.5763
"1941","11/20/11","9:17:27 AM",390.49,19.5362,-155.5763
"1942","11/27/11","9:54:21 PM",391.02,19.5362,-155.5763
"1943","12/4/11","7:28:22 PM",391.42,19.5362,-155.5763
"1944","12/11/11","9:17:22 PM",392.05,19.5362,-155.5763
"1945","12/18/11","9:44:15 PM",392.13,19.5362,-155.5763
"1946","12/25/11","5:59:53 AM",392.1,19.5362,-155.5763
"1947","1/1/12","9:31:02 AM",392.97,19.5362,-155.5763
"1948","1/8/12","4:45:00 PM",393.31,19.5362,-155.5763
"1949","1/15/12","2:6:14 AM",392.96,19.5362,-155.5763
"1950","1/22/12","1:32:41 AM",393.38,19.5362,-155.5763
"1951","1/29/12","10:19:14 AM",393.03,19.5362,-155.5763
"1952","2/5/12","3:0:38 PM",392.23,19.5362,-155.5763
"1953","2/12/12","4:31:14 AM",393.52,19.5362,-155.5763
"1954","2/19/12","4:19:55 PM",394.84,19.5362,-155.5763
"1955","2/26/12","1:45:22 PM",394.02,19.5362,-155.5763
"1956","3/4/12","8:17:07 AM",393.56,19.5362,-155.5763
"1957","3/11/12","2:10:20 AM",394.27,19.5362,-155.5763
"1958","3/18/12","8:51:45 AM",394.78,19.5362,-155.5763
"1959","3/25/12","8:21:15 PM",395.24,19.5362,-155.5763
"1960","4/1/12","11:26:32 PM",395.29,19.5362,-155.5763
"1961","4/8/12","9:55:00 AM",396.52,19.5362,-155.5763
"1962","4/15/12","10:40:41 PM",396.17,19.5362,-155.5763
"1963","4/22/12","10:29:27 PM",396.61,19.5362,-155.5763
"1964","4/29/12","2:20:05 PM",396.9,19.5362,-155.5763
"1965","5/6/12","8:1:10 AM",397.13,19.5362,-155.5763
"1966","5/13/12","9:52:47 PM",397.05,19.5362,-155.5763
"1967","5/20/12","7:56:03 PM",396.32,19.5362,-155.5763
"1968","5/27/12","5:24:45 AM",396.4,19.5362,-155.5763
"1969","6/3/12","7:31:38 PM",395.47,19.5362,-155.5763
"1970","6/10/12","8:40:32 PM",396.26,19.5362,-155.5763
"1971","6/17/12","9:17:55 PM",395.74,19.5362,-155.5763
"1972","6/24/12","7:1:05 AM",395.6,19.5362,-155.5763
"1973","7/1/12","4:51:37 AM",394.97,19.5362,-155.5763
"1974","7/8/12","7:50:18 PM",394.39,19.5362,-155.5763
"1975","7/15/12","9:3:08 AM",394.29,19.5362,-155.5763
"1976","7/22/12","2:35:18 PM",393.98,19.5362,-155.5763
"1977","7/29/12","12:11:18 PM",393.36,19.5362,-155.5763
"1978","8/5/12","3:12:24 PM",393.27,19.5362,-155.5763
"1979","8/12/12","7:25:22 PM",392.45,19.5362,-155.5763
"1980","8/19/12","11:42:41 AM",391.48,19.5362,-155.5763
"1981","8/26/12","10:22:34 AM",391.79,19.5362,-155.5763
"1982","9/2/12","8:7:45 PM",391.71,19.5362,-155.5763
"1983","9/9/12","4:49:40 AM",390.86,19.5362,-155.5763
"1984","9/16/12","12:22:54 AM",390.76,19.5362,-155.5763
"1985","9/23/12","6:10:07 AM",390.85,19.5362,-155.5763
"1986","9/30/12","6:44:32 PM",390.77,19.5362,-155.5763
"1987","10/7/12","2:34:17 PM",390.94,19.5362,-155.5763
"1988","10/14/12","2:23:10 PM",390.83,19.5362,-155.5763
"1989","10/21/12","7:31:22 AM",391.3,19.5362,-155.5763
"1990","10/28/12","8:31:51 AM",391.36,19.5362,-155.5763
"1991","11/4/12","11:18:52 PM",392.12,19.5362,-155.5763
"1992","11/11/12","6:48:51 AM",393.21,19.5362,-155.5763
"1993","11/18/12","10:55:27 PM",393.18,19.5362,-155.5763
"1994","11/25/12","4:3:32 AM",393.5,19.5362,-155.5763
"1995","12/2/12","6:9:18 PM",393.66,19.5362,-155.5763
"1996","12/9/12","12:22:32 PM",394.35,19.5362,-155.5763
"1997","12/16/12","5:14:50 PM",394.37,19.5362,-155.5763
"1998","12/23/12","2:21:45 AM",394.77,19.5362,-155.5763
"1999","12/30/12","7:34:48 AM",394.89,19.5362,-155.5763
"2000","1/6/13","8:29:29 AM",395.54,19.5362,-155.5763
"2001","1/13/13","8:40:17 AM",395.67,19.5362,-155.5763
"2002","1/20/13","8:13:49 AM",395.77,19.5362,-155.5763
"2003","1/27/13","1:40:04 PM",395.76,19.5362,-155.5763
"2004","2/3/13","6:35:19 PM",396.67,19.5362,-155.5763
"2005","2/10/13","8:45:16 PM",396.65,19.5362,-155.5763
"2006","2/17/13","7:2:45 AM",397.11,19.5362,-155.5763
"2007","2/24/13","8:48:43 PM",396.82,19.5362,-155.5763
"2008","3/3/13","8:1:55 PM",397.09,19.5362,-155.5763
"2009","3/10/13","12:43:31 AM",396.81,19.5362,-155.5763
"2010","3/17/13","10:22:37 AM",397.46,19.5362,-155.5763
"2011","3/24/13","4:59:38 PM",397.95,19.5362,-155.5763
"2012","3/31/13","4:33:56 AM",398.08,19.5362,-155.5763
"2013","4/7/13","11:31:49 PM",397.59,19.5362,-155.5763
"2014","4/14/13","6:14:55 PM",398.02,19.5362,-155.5763
"2015","4/21/13","5:3:31 AM",398.97,19.5362,-155.5763
"2016","4/28/13","7:0:15 AM",399.55,19.5362,-155.5763
"2017","5/5/13","2:14:35 PM",399.5,19.5362,-155.5763
"2018","5/12/13","12:8:02 PM",399.7,19.5362,-155.5763
"2019","5/19/13","6:51:00 AM",399.91,19.5362,-155.5763
"2020","5/26/13","1:2:53 PM",400.01,19.5362,-155.5763
"2021","6/2/13","8:19:20 PM",399.2,19.5362,-155.5763
"2022","6/9/13","9:55:40 PM",398.49,19.5362,-155.5763
"2023","6/16/13","5:1:48 PM",398.12,19.5362,-155.5763
"2024","6/23/13","5:14:26 PM",398.62,19.5362,-155.5763
"2025","6/30/13","5:8:28 PM",398.09,19.5362,-155.5763
"2026","7/7/13","3:56:52 AM",397.73,19.5362,-155.5763
"2027","7/14/13","5:53:04 PM",396.86,19.5362,-155.5763
"2028","7/21/13","10:3:32 AM",396.65,19.5362,-155.5763
"2029","7/28/13","5:41:13 PM",396.78,19.5362,-155.5763
"2030","8/4/13","6:28:11 PM",395.74,19.5362,-155.5763
"2031","8/11/13","6:28:59 PM",395.05,19.5362,-155.5763
"2032","8/18/13","5:37:29 AM",394.9,19.5362,-155.5763
"2033","8/25/13","9:59:02 PM",394.2,19.5362,-155.5763
"2034","9/1/13","6:1:43 PM",393.86,19.5362,-155.5763
"2035","9/8/13","12:40:32 AM",393.44,19.5362,-155.5763
"2036","9/15/13","1:34:19 PM",393.47,19.5362,-155.5763
"2037","9/22/13","11:32:48 AM",393.35,19.5362,-155.5763
"2038","9/29/13","10:29:19 AM",393.21,19.5362,-155.5763
"2039","10/6/13","5:17:29 PM",393.32,19.5362,-155.5763
"2040","10/13/13","5:4:48 AM",393.69,19.5362,-155.5763
"2041","10/20/13","8:19:27 AM",393.95,19.5362,-155.5763
"2042","10/27/13","1:37:06 AM",394.2,19.5362,-155.5763
"2043","11/3/13","12:47:11 AM",394.45,19.5362,-155.5763
"2044","11/10/13","9:11:32 AM",395.38,19.5362,-155.5763
"2045","11/17/13","2:13:09 AM",394.85,19.5362,-155.5763
"2046","11/24/13","5:37:17 AM",395.96,19.5362,-155.5763
"2047","12/1/13","7:28:20 PM",396.28,19.5362,-155.5763
"2048","12/8/13","10:59:37 AM",396.13,19.5362,-155.5763
"2049","12/15/13","6:44:52 AM",397.23,19.5362,-155.5763
"2050","12/22/13","4:30:54 AM",397.28,19.5362,-155.5763
"2051","12/29/13","1:6:05 AM",397.4,19.5362,-155.5763
"2052","1/5/14","10:26:20 AM",398.1,19.5362,-155.5763
"2053","1/12/14","1:9:04 PM",397.68,19.5362,-155.5763
"2054","1/19/14","7:11:37 AM",398,19.5362,-155.5763
"2055","1/26/14","2:47:58 PM",397.8,19.5362,-155.5763
"2056","2/2/14","5:19:59 AM",397.95,19.5362,-155.5763
"2057","2/9/14","9:55:38 AM",397.8,19.5362,-155.5763
"2058","2/16/14","5:18:45 PM",398.05,19.5362,-155.5763
"2059","2/23/14","10:1:57 AM",397.72,19.5362,-155.5763
"2060","3/2/14","5:2:34 AM",398.36,19.5362,-155.5763
"2061","3/9/14","4:42:07 AM",399.46,19.5362,-155.5763
"2062","3/16/14","10:34:11 AM",400.69,19.5362,-155.5763
"2063","3/23/14","9:59:29 PM",399.86,19.5362,-155.5763
"2064","3/30/14","9:52:57 PM",400.6,19.5362,-155.5763
"2065","4/6/14","9:53:13 AM",401.28,19.5362,-155.5763
"2066","4/13/14","8:54:28 PM",401.56,19.5362,-155.5763
"2067","4/20/14","5:47:14 AM",401.33,19.5362,-155.5763
"2068","4/27/14","2:50:15 AM",402.15,19.5362,-155.5763
"2069","5/4/14","8:46:22 PM",401.94,19.5362,-155.5763
"2070","5/11/14","7:21:14 AM",401.79,19.5362,-155.5763
"2071","5/18/14","6:5:53 AM",401.77,19.5362,-155.5763
"2072","5/25/14","10:46:19 PM",401.69,19.5362,-155.5763
"2073","6/1/14","6:4:51 PM",401.88,19.5362,-155.5763
"2074","6/8/14","11:28:14 PM",401.27,19.5362,-155.5763
"2075","6/15/14","11:15:49 AM",401.05,19.5362,-155.5763
"2076","6/22/14","5:56:59 AM",400.82,19.5362,-155.5763
"2077","6/29/14","8:9:15 AM",400.21,19.5362,-155.5763
"2078","7/6/14","7:19:19 AM",399.86,19.5362,-155.5763
"2079","7/13/14","1:1:33 PM",398.82,19.5362,-155.5763
"2080","7/20/14","4:20:38 AM",398.54,19.5362,-155.5763
"2081","7/27/14","11:43:59 PM",397.74,19.5362,-155.5763
"2082","8/3/14","8:16:59 PM",397.79,19.5362,-155.5763
"2083","8/10/14","4:32:23 AM",397.17,19.5362,-155.5763
